point_id,gene,Z,X,Y,fov
23204,UNC13A,16.745691405663884,238.94987187447083,126.47026961385018,F5_B_rightFOV_77J02
23205,UNC13A,16.7352339365696,260.76226609209755,138.54381489082502,F5_B_rightFOV_77J02
23206,Sox2,16.7005253863256,272.1633548961212,126.61045924410739,F5_B_rightFOV_77J02
23207,UNC13A,16.6254178720928,281.5605306999822,112.89160595819952,F5_B_rightFOV_77J02
23208,Slc1a3,16.6813859497752,287.4656666688293,155.7945401891393,F5_B_rightFOV_77J02
23209,UNC13A,16.712847824604687,238.64730331290392,126.53542162750793,F5_B_rightFOV_77J02
23210,Vsir,16.5703825914424,240.3227274197723,122.08769319514522,F5_B_rightFOV_77J02
23211,Gns,16.7404897959184,248.7518945578233,144.02636801583466,F5_B_rightFOV_77J02
23212,UNC13A,16.843975116778516,252.5591115665232,140.16153241745764,F5_B_rightFOV_77J02
23213,UNC13A,16.751419467878858,252.85850215429886,140.1319715227793,F5_B_rightFOV_77J02
23214,UNC13A,16.814744200826173,252.9420925563156,139.79633188236275,F5_B_rightFOV_77J02
23215,RAB27A,16.763624140565373,270.1978311688311,155.3326689640926,F5_B_rightFOV_77J02
23216,PSEN2,16.79739998452377,272.4234537093333,132.44871068875312,F5_B_rightFOV_77J02
23217,Baiap2l1,16.7467142894504,235.4763544659436,127.08016325448716,F5_B_rightFOV_77J02
23218,PTN,16.79947676939394,240.56247731075146,122.75614047957957,F5_B_rightFOV_77J02
23219,ACTB,16.745295379708345,248.25545821839563,129.32485833333467,F5_B_rightFOV_77J02
23220,Itgb5,16.579027089198174,251.14358082004992,110.46614202477836,F5_B_rightFOV_77J02
23221,Sox2,16.9307460481408,274.1829165111577,148.0971230306798,F5_B_rightFOV_77J02
23222,Sox2,16.902115917705945,279.85909492751523,133.73381940405176,F5_B_rightFOV_77J02
23223,KCNK2,16.652274356599087,281.0274411776551,140.72895719010378,F5_B_rightFOV_77J02
23224,PTN,16.830345986244573,240.73736409933326,122.76151960151103,F5_B_rightFOV_77J02
23225,Cx3cr1,16.76373528545063,247.3515142453898,127.18706997671597,F5_B_rightFOV_77J02
23226,Neurod6,16.837853076496458,259.0441661661545,120.84499611659223,F5_B_rightFOV_77J02
23227,Ctss,16.869661463302972,259.534546315026,126.72549140667823,F5_B_rightFOV_77J02
23228,UNC13A,16.85097171252732,270.572814998256,143.0066937273376,F5_B_rightFOV_77J02
23229,Sox2,16.897544394508802,270.9786480590817,109.64412711767623,F5_B_rightFOV_77J02
23230,Itgb5,16.831955868784227,275.4458691768585,143.6016207620539,F5_B_rightFOV_77J02
23231,Sox2,16.903680727725487,230.580429999964,140.248882681435,F5_B_rightFOV_77J02
23232,Vsir,16.914909454782975,240.2870523536197,122.07844722717606,F5_B_rightFOV_77J02
23233,iNOS,16.8351540426608,264.25777839675976,128.33522235579065,F5_B_rightFOV_77J02
23234,Sox2,16.907531019512117,271.95212003960916,126.67181186384303,F5_B_rightFOV_77J02
23235,Lgals3bp,16.9134915962992,295.5122521060781,122.91605299215178,F5_B_rightFOV_77J02
23236,UNC13A,17.135256855327658,244.1215165522452,148.5565735670199,F5_B_rightFOV_77J02
23237,UNC13A,16.846704409384,259.3960624191738,135.5609713003267,F5_B_rightFOV_77J02
23238,ACTB,16.772546370862973,272.62803924915966,145.96077750183758,F5_B_rightFOV_77J02
23239,ACTB,16.902634366445145,273.26028177207075,140.10455083002904,F5_B_rightFOV_77J02
23240,Itgb5,16.95411012549863,292.71244057485285,106.45011952054885,F5_B_rightFOV_77J02
23241,Itgb5,16.97967666932286,239.38249516968858,122.25864365197063,F5_B_rightFOV_77J02
23242,Gfap,16.974332498464115,240.7043805231322,149.77385013249426,F5_B_rightFOV_77J02
23243,Vsir,17.088731061367774,242.11148873535112,130.7819953705153,F5_B_rightFOV_77J02
23244,SNAP25,16.98132516420743,261.05586359967737,141.26022299030151,F5_B_rightFOV_77J02
23245,PTN,16.937981977740343,261.7148277945618,129.22100289903952,F5_B_rightFOV_77J02
23246,Itgam,16.98751376810126,263.5224752174176,121.03712870533532,F5_B_rightFOV_77J02
23247,Itgb5,16.996301886401028,269.2953791733447,105.18440264663177,F5_B_rightFOV_77J02
23248,Sox2,17.02283496526126,278.6063535628734,138.14919613112474,F5_B_rightFOV_77J02
23249,Sox2,16.850860865518857,279.0483479913138,113.15510074349666,F5_B_rightFOV_77J02
23250,Sox2,17.081660239115884,287.8582521475745,157.0574523624035,F5_B_rightFOV_77J02
23251,Tmem119,17.031559438053716,247.22427524707385,141.15189140141075,F5_B_rightFOV_77J02
23252,UNC13A,17.109568933130973,270.7179926920744,142.96795258113227,F5_B_rightFOV_77J02
23253,Sox2,16.766246615150973,278.4217486130375,138.16568120959087,F5_B_rightFOV_77J02
23254,PVALB,17.200767658147203,250.2937178229994,151.91598882986884,F5_B_rightFOV_77J02
23255,SNAP25,16.931154964488346,260.2523148942593,141.24233966798562,F5_B_rightFOV_77J02
23256,Sox2,17.1030794970544,260.51161381175586,135.86525864166288,F5_B_rightFOV_77J02
23257,ACTB,17.22023020400869,273.4122439677313,140.18395713831367,F5_B_rightFOV_77J02
23258,Sox2,17.090066771082398,280.590972714533,122.4637248423044,F5_B_rightFOV_77J02
23259,Sox2,17.063029715299542,280.80741805288466,162.26347833545944,F5_B_rightFOV_77J02
23260,Plp1,17.16841745427234,283.783944688657,142.29982453249707,F5_B_rightFOV_77J02
23261,Slc1a3,17.111021329463888,287.4701939473258,155.90528703572414,F5_B_rightFOV_77J02
23262,ACTB,17.164537213445488,253.76457014719043,112.66769649948272,F5_B_rightFOV_77J02
23263,Neurod6,17.107030387305258,260.4902604041904,135.5644852290105,F5_B_rightFOV_77J02
23264,Itgb5,17.133707828401256,267.2727117442378,119.13010543164872,F5_B_rightFOV_77J02
23265,Lgals3bp,17.109811267406513,269.12638068141644,104.28428090880281,F5_B_rightFOV_77J02
23266,PTN,17.091891891891887,270.0059573913234,108.9778459433428,F5_B_rightFOV_77J02
23267,Sox2,17.283619691470513,274.12828854930893,148.2605917514784,F5_B_rightFOV_77J02
23268,Sox2,17.098544773431318,279.4171759959655,113.50833947185026,F5_B_rightFOV_77J02
23269,Itgb5,17.046147578927886,283.4871400796221,156.79392151646567,F5_B_rightFOV_77J02
23270,Slc1a3,17.08555234809543,287.4601703865383,155.72425967476192,F5_B_rightFOV_77J02
23271,PTN,17.202905945440456,249.68729020003227,131.27126100159393,F5_B_rightFOV_77J02
23272,UNC13A,17.338543280341028,259.30603142944113,135.61599837077952,F5_B_rightFOV_77J02
23273,UNC13A,17.297116206783773,259.53821811978145,135.59698910830906,F5_B_rightFOV_77J02
23274,TOMM40,17.0646889219264,265.4531668693969,144.6483788716558,F5_B_rightFOV_77J02
23275,Sox2,17.158178502452802,272.9080442072726,105.71125673415075,F5_B_rightFOV_77J02
23276,Sox2,17.111891004535316,273.31496239137084,139.48684481868662,F5_B_rightFOV_77J02
23277,Sox2,17.029479295179083,273.54979563583606,139.47530732428186,F5_B_rightFOV_77J02
23278,Itgb5,17.2274275853568,293.91532552693207,139.5143540486371,F5_B_rightFOV_77J02
23279,SNAP25,17.337428830526058,260.28313692424905,141.26386321017176,F5_B_rightFOV_77J02
23280,Sox2,17.092652202656456,260.2849240939959,135.8070894384435,F5_B_rightFOV_77J02
23281,Prox1,17.189018970923318,282.8057954929961,158.3004186467485,F5_B_rightFOV_77J02
23282,Grin3a,17.26951584944263,245.25793472075574,140.56148104637148,F5_B_rightFOV_77J02
23283,Gns,17.197932656598173,248.98731265989954,144.19103779226032,F5_B_rightFOV_77J02
23284,UNC13A,17.217420538391316,261.2998603512234,152.83170109624163,F5_B_rightFOV_77J02
23285,Sox2,17.103117255403085,273.326667466868,139.28773559562745,F5_B_rightFOV_77J02
23286,Sox2,17.505203604487885,280.9796157621363,162.24103808204407,F5_B_rightFOV_77J02
23287,ACTB,17.354257442859655,284.61157413876384,163.28378988684304,F5_B_rightFOV_77J02
23288,CcrlG,17.115788446133944,287.6426929735656,157.13151121196265,F5_B_rightFOV_77J02
23289,CcrlG,17.3358082086032,287.9931811124933,157.29510634688384,F5_B_rightFOV_77J02
23290,UNC13A,17.42785387585383,248.8749007029009,132.84648188810556,F5_B_rightFOV_77J02
23291,ACTB,17.1796042760984,250.46208386189446,116.5288514243782,F5_B_rightFOV_77J02
23292,Sox2,17.207780109254404,285.85170783173345,138.66362467702052,F5_B_rightFOV_77J02
23293,UNC13A,17.339381440378972,247.1309175720004,132.2964452028105,F5_B_rightFOV_77J02
23294,PTN,17.373178012985143,250.6770377967057,112.41232398742666,F5_B_rightFOV_77J02
23295,CALB1,17.363657979836457,267.1373639908694,139.2610939818178,F5_B_rightFOV_77J02
23296,Sox2,17.467218647347316,277.6925823310468,118.04898217767548,F5_B_rightFOV_77J02
23297,Sox2,17.594890486540688,281.02982860009064,162.43555121459576,F5_B_rightFOV_77J02
23298,Itgb5,17.4364783104592,283.53242274776983,101.4266334487698,F5_B_rightFOV_77J02
23299,PTGDS,17.35698445124183,264.04996398337386,150.46284432234006,F5_B_rightFOV_77J02
23300,Sox2,17.36954327370503,265.3398804768009,104.07161935951743,F5_B_rightFOV_77J02
23301,Cx3cr1,17.32701098466663,273.831092649592,135.7026097690871,F5_B_rightFOV_77J02
23302,ACTB,17.264710926722515,257.81174555721634,139.18547753761024,F5_B_rightFOV_77J02
23303,Sox2,17.356383939019086,260.2788346539177,135.93273892821838,F5_B_rightFOV_77J02
23304,Itgb5,17.506921293204915,261.9950862581796,152.80359158281837,F5_B_rightFOV_77J02
23305,Sox2,17.514084258631428,262.64447529424666,106.52847759939257,F5_B_rightFOV_77J02
23306,HIF-1α,17.600024066906055,264.1006955335833,119.15488044473607,F5_B_rightFOV_77J02
23307,Grin3a,17.371043508983885,267.6192159473202,158.32664535248426,F5_B_rightFOV_77J02
23308,RAB27A,17.566356959561144,269.94471494305196,155.32611726943728,F5_B_rightFOV_77J02
23309,Sox2,17.418124967549485,273.4913821888645,139.62667423431427,F5_B_rightFOV_77J02
23310,Sox2,17.381342155548573,273.61509891718697,139.4165968869052,F5_B_rightFOV_77J02
23311,Sox2,17.458027408397257,280.6718799335255,122.47450656234494,F5_B_rightFOV_77J02
23312,PTN,17.52577488961577,240.43218708416023,108.8531262387422,F5_B_rightFOV_77J02
23313,Tmem119,17.49083501818423,250.47175913614183,104.3092454016804,F5_B_rightFOV_77J02
23314,ACTB,17.604573367808687,250.55324987512466,116.56391946359314,F5_B_rightFOV_77J02
23315,UNC13A,17.328532138127773,252.8619643402843,140.16417369151353,F5_B_rightFOV_77J02
23316,Sox2,17.54332423963783,262.85063278441885,106.47558463843195,F5_B_rightFOV_77J02
23317,Sox2,17.579756369212,280.78968854415876,162.36802936494055,F5_B_rightFOV_77J02
23318,CcrlG,17.682903429575543,287.6288482661792,157.1228632587242,F5_B_rightFOV_77J02
23319,Sox2,17.5821156151248,242.34279469053067,110.1605910704949,F5_B_rightFOV_77J02
23320,UNC13A,17.462305609651885,261.52892775376455,152.70880334417598,F5_B_rightFOV_77J02
23321,Sox2,17.662048509400915,285.8820280691832,138.6541151219326,F5_B_rightFOV_77J02
23322,Grin3a,17.61123953465543,286.91082741335197,151.54236038132618,F5_B_rightFOV_77J02
23323,Ctss,17.7739027625584,265.73516166589746,103.60389720940384,F5_B_rightFOV_77J02
23324,Grin3a,17.559025696564,267.1797755242692,157.92903199720007,F5_B_rightFOV_77J02
23325,PTN,17.66203374545154,250.55213955390562,112.3754327707181,F5_B_rightFOV_77J02
23326,Sox2,17.726671749532574,272.78621674888444,133.94518808091613,F5_B_rightFOV_77J02
23327,Itgam,17.686325550450174,276.6936212237767,114.48887001424295,F5_B_rightFOV_77J02
23328,PTN,17.732606714215542,254.52219897890902,131.1528491314466,F5_B_rightFOV_77J02
23329,Neurod6,17.733371177604116,260.51306956872446,136.03334033277395,F5_B_rightFOV_77J02
23330,PTN,17.603766351148685,266.1157135904492,141.930159817743,F5_B_rightFOV_77J02
23331,PTN,17.645422544128458,266.6788330336568,144.91436284953684,F5_B_rightFOV_77J02
23332,Itgam,17.71613506755177,267.05472880349726,143.9109639562178,F5_B_rightFOV_77J02
23333,PTN,17.78364243281474,237.53973374823198,131.6750863692618,F5_B_rightFOV_77J02
23334,Laptm5,17.782187638044118,242.29332757289941,132.85327549938992,F5_B_rightFOV_77J02
23335,UNC13A,17.82151767415646,247.1433130306605,132.3713232264307,F5_B_rightFOV_77J02
23336,Itgam,17.73076932191143,256.92859465159523,140.05253927384402,F5_B_rightFOV_77J02
23337,PTN,17.6928299683744,270.0002412965052,148.52051194953532,F5_B_rightFOV_77J02
23338,ACTB,17.811774627574056,277.2097264429023,131.4441271301478,F5_B_rightFOV_77J02
23339,Neurod6,17.65287899938126,291.7041713816529,144.5152832397051,F5_B_rightFOV_77J02
23340,Irg1,17.79775232275532,253.88995592314265,121.26983139442588,F5_B_rightFOV_77J02
23341,Itgb5,17.782821260372227,271.222673399788,106.23552388046392,F5_B_rightFOV_77J02
23342,ACTB,17.75745286600023,280.759642523233,156.0175139657349,F5_B_rightFOV_77J02
23343,Itgb5,17.80920928477074,281.7518578977166,141.00613423198163,F5_B_rightFOV_77J02
23344,Grin3a,17.901099093029945,241.25489681500056,125.48324277548754,F5_B_rightFOV_77J02
23345,Itgam,17.872042091922516,245.52461849394643,126.11372327754582,F5_B_rightFOV_77J02
23346,Csf1r,17.881255680334284,258.56236364586067,123.45900627979337,F5_B_rightFOV_77J02
23347,RAB27A,17.86125336586709,259.38760815893386,113.19268978373995,F5_B_rightFOV_77J02
23348,UNC13A,17.748129336779204,261.33906047184183,152.7671458619257,F5_B_rightFOV_77J02
23349,Neurod6,17.902924135115544,263.1897589516817,138.20342266091873,F5_B_rightFOV_77J02
23350,HIF-1α,17.862751687574285,266.2444890923315,133.75396594291993,F5_B_rightFOV_77J02
23351,APP,17.94878408747863,293.9176441485259,134.190605553683,F5_B_rightFOV_77J02
23352,Irg1,17.9145740258976,245.38650836145703,133.6405322567824,F5_B_rightFOV_77J02
23353,Grin3a,17.81545528291097,245.75889940066887,150.73369915251118,F5_B_rightFOV_77J02
23354,ACTB,17.946715751199886,254.29134011351235,134.84089543677732,F5_B_rightFOV_77J02
23355,PTN,17.92395814605726,254.99301031965757,133.0893408761223,F5_B_rightFOV_77J02
23356,RAB3A,17.8016536021224,274.02174884594126,135.35304948068512,F5_B_rightFOV_77J02
23357,PVALB,17.912126699140572,281.1162918204439,140.1855429094837,F5_B_rightFOV_77J02
23358,UNC13A,18.10572226625006,241.45133470890482,125.15828565166248,F5_B_rightFOV_77J02
23359,PVALB,18.004697337564227,260.1881855631691,131.7544456975334,F5_B_rightFOV_77J02
23360,TOMM40,17.87962491804857,274.05963490259046,101.17958281160256,F5_B_rightFOV_77J02
23361,Itgb5,18.005831699207086,243.44157302412825,103.11507960460713,F5_B_rightFOV_77J02
23362,Sox2,17.95968676214983,255.8415922051872,103.0237947882054,F5_B_rightFOV_77J02
23363,Laptm5,18.168663732961257,262.7460092304392,129.23245555491226,F5_B_rightFOV_77J02
23364,RIMS1,17.990948680727545,267.38526083422676,101.81231911056368,F5_B_rightFOV_77J02
23365,PTN,17.95001102546183,270.3093306371777,148.38620919892415,F5_B_rightFOV_77J02
23366,Grin3a,17.992131611119543,276.6492715413695,157.89887173207367,F5_B_rightFOV_77J02
23367,Sox2,17.839379589103316,277.6853059003611,117.88945358416859,F5_B_rightFOV_77J02
23368,Lgals3bp,17.892328446344916,263.17894233426415,126.64755263962083,F5_B_rightFOV_77J02
23369,Sox2,17.99686510643977,265.4641474887279,101.18801285526048,F5_B_rightFOV_77J02
23370,Sox2,18.057845954720914,269.3395802529394,100.8950891828099,F5_B_rightFOV_77J02
23371,Gfap,18.049912776284916,276.6726430315903,136.85974924774888,F5_B_rightFOV_77J02
23372,UNC13A,18.155629851589943,224.87259911936718,139.7165529633021,F5_B_rightFOV_77J02
23373,ACTB,18.17223528363063,238.29693672211883,142.76450740589385,F5_B_rightFOV_77J02
23374,Sox2,18.2628752927944,255.59954060384752,103.31310881911226,F5_B_rightFOV_77J02
23375,Lgals3bp,18.05579601055737,268.21061704343157,146.17145240394635,F5_B_rightFOV_77J02
23376,Ctss,18.13302884146297,271.89380070725804,142.17820463804335,F5_B_rightFOV_77J02
23377,Sox2,17.97542402087029,275.7964047254658,127.72351508596122,F5_B_rightFOV_77J02
23378,PVALB,18.135140884865486,279.57289725321607,156.23556422589277,F5_B_rightFOV_77J02
23379,CALB1,18.184622151338402,226.27956873026707,141.0209956664921,F5_B_rightFOV_77J02
23380,NOV,18.067255502916687,242.73807882160122,118.95420583034645,F5_B_rightFOV_77J02
23381,PTN,18.20116569844503,261.38666409041997,152.26935434803414,F5_B_rightFOV_77J02
23382,Olfml3,18.207586136140115,259.1325553268919,103.09565389277148,F5_B_rightFOV_77J02
23383,ACTB,18.20588912186229,262.849815271328,141.3318896519343,F5_B_rightFOV_77J02
23384,Sox2,18.186922681687545,265.67578969152584,101.1384845050856,F5_B_rightFOV_77J02
23385,Sox2,18.278744515456456,275.07632960021175,127.06656059574587,F5_B_rightFOV_77J02
23386,Sox2,18.418201328408802,275.83616670466483,127.67370848750137,F5_B_rightFOV_77J02
23387,ACTB,18.33479478170732,278.60272728456573,138.24754603981597,F5_B_rightFOV_77J02
23388,Lgals3bp,18.148209715377487,238.53238260027706,107.54504107822608,F5_B_rightFOV_77J02
23389,Sox2,18.29235513271166,265.451759613968,101.19760743890778,F5_B_rightFOV_77J02
23390,PVALB,18.413961912611658,260.1501490180323,131.7846767709086,F5_B_rightFOV_77J02
23391,Sox2,18.30678975634103,269.6655546357369,100.92173008545667,F5_B_rightFOV_77J02
23392,UNC13A,18.387330046976917,277.7081690063095,138.12393965742402,F5_B_rightFOV_77J02
23393,PVALB,18.1956145221888,279.756757617702,156.27647093596923,F5_B_rightFOV_77J02
23394,Itgam,18.26294808865086,282.02519867831126,135.25079634229198,F5_B_rightFOV_77J02
23395,UNC13A,18.462979877265603,256.703972289615,147.9448205981728,F5_B_rightFOV_77J02
23396,S100a6,18.43862810526137,257.16777146815156,101.90710658600048,F5_B_rightFOV_77J02
23397,Grin3a,18.35881210754606,272.59579324626935,125.61086703632596,F5_B_rightFOV_77J02
23398,S100a6,18.42712275981943,274.14574195547937,119.19405197916733,F5_B_rightFOV_77J02
23399,Sox2,18.55363700954629,275.8342282934232,127.83791374388225,F5_B_rightFOV_77J02
23400,Itgb5,18.34823142308743,284.9379891186699,109.28013727585963,F5_B_rightFOV_77J02
23401,Vsir,18.3831270813896,289.9940614643062,163.95299319773454,F5_B_rightFOV_77J02
23402,UNC13A,18.412186549378976,252.21624359148228,149.42232955617914,F5_B_rightFOV_77J02
23403,Sox2,18.313317644593486,276.57702956183203,107.02787349648135,F5_B_rightFOV_77J02
23404,Gfap,18.359988827999313,280.5111820169315,158.72700639090766,F5_B_rightFOV_77J02
23405,KCNK2,18.131899986841717,290.32513402865544,151.128544677559,F5_B_rightFOV_77J02
23406,Sox2,18.479798634737715,240.40217079620874,109.29956889276298,F5_B_rightFOV_77J02
23407,ACTB,18.51162547262606,240.72366053944793,124.75020337258086,F5_B_rightFOV_77J02
23408,Itgam,18.3952712131192,241.71102267272468,108.21664217311395,F5_B_rightFOV_77J02
23409,ACTB,18.48017113824766,266.4415026549348,156.66400029903812,F5_B_rightFOV_77J02
23410,iNOS,18.49830177019863,288.67044276921644,152.66410678583856,F5_B_rightFOV_77J02
23411,Itga6,18.51075538634594,231.12365223577825,145.20345429337416,F5_B_rightFOV_77J02
23412,Sox2,18.6208515824352,255.51015367330635,103.44446652283894,F5_B_rightFOV_77J02
23413,ACTB,18.538664138444343,273.2875425769451,136.90707218238808,F5_B_rightFOV_77J02
23414,S100a6,18.40971613111223,274.332847971452,119.34020456506225,F5_B_rightFOV_77J02
23415,Sox2,18.43958349522103,274.84377995848274,104.3457067928422,F5_B_rightFOV_77J02
23416,Itgam,18.454812916905944,284.51700212673296,131.09570798192868,F5_B_rightFOV_77J02
23417,KCNK2,18.499603468417373,285.1778654754265,150.3824475258733,F5_B_rightFOV_77J02
23418,Laptm5,18.5421793211136,295.4088665370508,163.76271932186515,F5_B_rightFOV_77J02
23419,Lgals3bp,18.495580634633942,249.421793057126,124.4989048195083,F5_B_rightFOV_77J02
23420,Lgals3bp,18.563920010146745,265.1411722966783,114.0002134470998,F5_B_rightFOV_77J02
23421,PTN,18.557230837424573,266.20030652061484,123.57341148531057,F5_B_rightFOV_77J02
23422,ACTB,18.561968090359773,273.08947308690307,136.6390099982704,F5_B_rightFOV_77J02
23423,S100a6,18.562189658511432,274.3381609967078,119.1725036959476,F5_B_rightFOV_77J02
23424,Sox2,18.519544598692914,289.48851132139254,114.43750048843165,F5_B_rightFOV_77J02
23425,UNC13A,18.69195155376126,252.15853372347144,149.5282844279652,F5_B_rightFOV_77J02
23426,HIF-1α,18.555984138891887,254.78169782445636,116.4672454023578,F5_B_rightFOV_77J02
23427,Neurod6,18.554077145479884,259.5078501551775,143.24024673828768,F5_B_rightFOV_77J02
23428,ACTB,18.577121298449374,262.7835521335408,141.26769211028983,F5_B_rightFOV_77J02
23429,Gfap,18.625713323029032,243.46782085497148,103.83590060658454,F5_B_rightFOV_77J02
23430,Itgam,18.5792586645256,250.0287111697347,129.0381384082041,F5_B_rightFOV_77J02
23431,UNC13A,18.692747779903545,252.6137121726966,149.4407572669552,F5_B_rightFOV_77J02
23432,SNAP25,18.677796353938284,274.0959935527179,132.16893431132434,F5_B_rightFOV_77J02
23433,Sox2,18.50167071255177,276.24472966131384,152.40508745078932,F5_B_rightFOV_77J02
23434,UNC13A,18.631180101539545,287.0041056040504,108.08519059671082,F5_B_rightFOV_77J02
23435,Sox2,18.63345419093189,255.73345719073862,103.34861718674632,F5_B_rightFOV_77J02
23436,RAB27A,18.650676101446972,270.0246217994297,109.45606029567794,F5_B_rightFOV_77J02
23437,PVALB,18.693304887721943,276.0226422690847,150.37730610351835,F5_B_rightFOV_77J02
23438,ACTB,18.62397533196526,279.6993928226315,139.8081510609996,F5_B_rightFOV_77J02
23439,Vsir,18.68659250250983,258.24807741802067,151.05675202641487,F5_B_rightFOV_77J02
23440,Itgb5,18.749847591952918,262.41106911422685,101.97090061406107,F5_B_rightFOV_77J02
23441,Slc1a3,18.615246098439428,271.1093478260869,117.22746213986089,F5_B_rightFOV_77J02
23442,UNC13A,18.698794885412003,280.8647697346025,143.23263211865807,F5_B_rightFOV_77J02
23443,UNC13A,18.6434597162344,286.2402818002768,140.93858974380743,F5_B_rightFOV_77J02
23444,ACTB,18.660737221392456,240.69210250364534,124.92533843246433,F5_B_rightFOV_77J02
23445,ACTB,18.595810358784803,240.7751573215622,123.84706487706445,F5_B_rightFOV_77J02
23446,Ntf3,18.6690478553704,249.34623807160597,143.74774450790355,F5_B_rightFOV_77J02
23447,CcrlG,18.660587579651317,250.9205146053709,111.85915256351966,F5_B_rightFOV_77J02
23448,Irg1,18.679166288134287,267.70844656121864,124.61439720258257,F5_B_rightFOV_77J02
23449,Neurod6,18.619009491769827,275.12622025711886,104.634307877072,F5_B_rightFOV_77J02
23450,PVALB,18.7582036562496,275.6645032854708,149.31148865036863,F5_B_rightFOV_77J02
23451,ACTB,18.718378284322284,276.4833778928135,157.61762627383516,F5_B_rightFOV_77J02
23452,Itgb5,18.760733903815318,280.6295158377241,154.4416281448543,F5_B_rightFOV_77J02
23453,Ly86,18.771113659778745,229.98787376319424,142.74323126164003,F5_B_rightFOV_77J02
23454,Cx3cr1,18.749585116392,231.2782282315093,142.94833468163375,F5_B_rightFOV_77J02
23455,Neurod6,18.85837535014,237.89334088269453,136.30011733279687,F5_B_rightFOV_77J02
23456,S100a6,18.771391447133603,240.32829642321695,123.85360720564988,F5_B_rightFOV_77J02
23457,Sox2,18.822055443241258,240.37279005761656,114.86990615166516,F5_B_rightFOV_77J02
23458,ACTB,18.78379242454343,240.4489188176219,124.88205513355608,F5_B_rightFOV_77J02
23459,ACTB,18.909862011621602,240.5465144356703,124.70065662286937,F5_B_rightFOV_77J02
23460,Itgb5,18.88651693507623,241.6455925471221,123.10464125777695,F5_B_rightFOV_77J02
23461,HIF-1α,18.901087564395315,241.8532459158766,136.93400598883287,F5_B_rightFOV_77J02
23462,Lgals3bp,18.883426889519658,241.93491306633027,134.56983858843418,F5_B_rightFOV_77J02
23463,Fcgr3,18.921627979766402,242.61066657916263,107.30639109304866,F5_B_rightFOV_77J02
23464,Ctss,18.904924445913714,244.04517652244581,115.58811748751019,F5_B_rightFOV_77J02
23465,UNC13A,18.8181649827,250.77870847179594,132.32065753463445,F5_B_rightFOV_77J02
23466,UNC13A,18.912899972572117,252.14810346646436,149.20850609801178,F5_B_rightFOV_77J02
23467,UNC13A,18.9089356087568,252.25427971240586,149.52675812267287,F5_B_rightFOV_77J02
23468,UNC13A,18.91556388015783,252.63759660602742,149.44577828052596,F5_B_rightFOV_77J02
23469,UNC13A,18.921500853053374,256.718909328888,148.02857480972838,F5_B_rightFOV_77J02
23470,UNC13A,18.741512549586286,257.2549253093758,100.50525311881445,F5_B_rightFOV_77J02
23471,UNC13A,18.905170671020915,257.48626939695873,100.55331633149854,F5_B_rightFOV_77J02
23472,Nfix,18.9136569070544,261.044767267636,110.85896450795748,F5_B_rightFOV_77J02
23473,Sox2,18.768605634506287,261.94373964219824,105.2182407333768,F5_B_rightFOV_77J02
23474,Vsir,18.755235749997375,263.0721588207704,115.56769164702837,F5_B_rightFOV_77J02
23475,Vsir,18.820466307725145,263.34627812433274,115.47490052018397,F5_B_rightFOV_77J02
23476,ACTB,18.80857289592023,266.317388441228,156.66558948324123,F5_B_rightFOV_77J02
23477,ACTB,18.888186206804686,266.60579675710227,156.7156479657233,F5_B_rightFOV_77J02
23478,Sox2,18.882445247529027,271.1841043671353,159.16444737738908,F5_B_rightFOV_77J02
23479,Sox2,18.836225060381373,271.2088959842865,158.9709458512078,F5_B_rightFOV_77J02
23480,SNAP25,18.871757387742974,273.22147282086166,146.90436605178144,F5_B_rightFOV_77J02
23481,Fcgr3,18.852504423635544,274.4302073175492,154.76235086188484,F5_B_rightFOV_77J02
23482,Neurod6,18.91057646346514,275.135202447341,104.65289740284099,F5_B_rightFOV_77J02
23483,Itgb5,18.755919946569602,276.49682350322036,156.6049639917046,F5_B_rightFOV_77J02
23484,Itgb5,18.84313122995052,276.4980066616685,149.30801518536697,F5_B_rightFOV_77J02
23485,Sox2,18.718461099413027,277.76487153974927,119.5504828946375,F5_B_rightFOV_77J02
23486,ACTB,18.912410763427545,279.6983455272344,139.82225804176127,F5_B_rightFOV_77J02
23487,UNC13A,18.905983352204345,280.8817261891166,143.23039060548555,F5_B_rightFOV_77J02
23488,UNC13A,18.856734924927885,286.3303275587863,141.08766148914725,F5_B_rightFOV_77J02
23489,UNC13A,18.917095993105256,287.0699844633404,108.0672313249045,F5_B_rightFOV_77J02
23490,Slc1a3,18.789909894410858,289.039995412285,160.87063715962827,F5_B_rightFOV_77J02
23491,Sox2,18.91305002812709,289.52314418245436,114.43112845887909,F5_B_rightFOV_77J02
23492,UNC13A,18.917257507088003,289.6612669439789,135.44188986810983,F5_B_rightFOV_77J02
23493,Sox2,18.814685806502403,289.6342409483148,114.58210169933486,F5_B_rightFOV_77J02
23494,Neurod6,18.90257301174777,240.0407263696927,114.76721888477472,F5_B_rightFOV_77J02
23495,SNAP25,18.897479369842518,246.30056671310686,130.68826445712173,F5_B_rightFOV_77J02
23496,Itgb5,18.897695409695427,261.6052432432431,120.42811624774004,F5_B_rightFOV_77J02
23497,Itgb5,18.903651525126175,270.6566631555847,156.68578242589956,F5_B_rightFOV_77J02
23498,SNAP25,18.89706071915703,271.6142626317133,135.45431480193955,F5_B_rightFOV_77J02
