point_id,cell_id,cell_type
211580,1403,unassigned
211581,1403,unassigned
211582,1403,unassigned
211583,1403,unassigned
211584,1403,unassigned
211585,1403,unassigned
211586,2856,Excitatory_Neuron
211587,1403,unassigned
211588,1403,unassigned
211589,1403,unassigned
211590,1403,unassigned
211591,1403,unassigned
211592,1403,unassigned
211593,1403,unassigned
211594,1403,unassigned
211595,1403,unassigned
211596,1403,unassigned
211597,1403,unassigned
211598,1403,unassigned
211599,1403,unassigned
211600,1403,unassigned
211601,1403,unassigned
211602,1403,unassigned
211603,1403,unassigned
211604,1403,unassigned
211605,1403,unassigned
211606,1403,unassigned
211607,1403,unassigned
211608,1403,unassigned
211609,1403,unassigned
211610,1403,unassigned
211611,1403,unassigned
211612,1403,unassigned
211613,1403,unassigned
211614,1403,unassigned
211615,1403,unassigned
211616,1403,unassigned
211617,1403,unassigned
211618,1403,unassigned
211619,1403,unassigned
211620,1403,unassigned
211621,1403,unassigned
211622,1403,unassigned
211623,1403,unassigned
211624,1403,unassigned
211625,1403,unassigned
211626,1403,unassigned
211627,1403,unassigned
211628,1403,unassigned
211629,1403,unassigned
211630,1403,unassigned
211631,1403,unassigned
211632,1403,unassigned
211633,1403,unassigned
211634,1403,unassigned
211635,1403,unassigned
211636,1403,unassigned
211637,1403,unassigned
211638,1403,unassigned
211639,1403,unassigned
211640,1403,unassigned
211641,1403,unassigned
211642,1403,unassigned
211643,1403,unassigned
211644,1403,unassigned
211645,1403,unassigned
211646,1403,unassigned
211647,1403,unassigned
211648,1403,unassigned
211649,1403,unassigned
211650,1403,unassigned
211651,1403,unassigned
211652,1403,unassigned
211653,1403,unassigned
211654,1403,unassigned
211655,1403,unassigned
211656,1403,unassigned
211657,1403,unassigned
211658,1403,unassigned
211659,1403,unassigned
211660,2833,OPC-Oligo
211661,1403,unassigned
211662,1403,unassigned
211663,1403,unassigned
211664,1403,unassigned
211665,1403,unassigned
211666,1403,unassigned
211667,1403,unassigned
211668,1403,unassigned
211669,1403,unassigned
211670,1403,unassigned
211671,1403,unassigned
211672,1403,unassigned
211673,1403,unassigned
211674,1403,unassigned
211675,1403,unassigned
211676,1403,unassigned
211677,1403,unassigned
211678,1403,unassigned
211679,1403,unassigned
211680,1403,unassigned
211681,1403,unassigned
211682,1403,unassigned
211683,1403,unassigned
211684,1403,unassigned
211685,1403,unassigned
211686,1403,unassigned
211687,1403,unassigned
211688,1403,unassigned
211689,1403,unassigned
211690,1403,unassigned
211691,1403,unassigned
211692,1403,unassigned
211693,1403,unassigned
211694,1403,unassigned
211695,1403,unassigned
211696,1403,unassigned
211697,1403,unassigned
211698,1403,unassigned
211699,1403,unassigned
211700,2856,Excitatory_Neuron
211701,1403,unassigned
211702,1403,unassigned
211703,1403,unassigned
211704,1403,unassigned
211705,1403,unassigned
211706,1403,unassigned
211707,1403,unassigned
211708,1403,unassigned
211709,2838,Astro-Epen
211710,1403,unassigned
211711,1403,unassigned
211712,1403,unassigned
211713,1403,unassigned
211714,1403,unassigned
211715,1403,unassigned
211716,1403,unassigned
211717,1403,unassigned
211718,1403,unassigned
211719,1403,unassigned
211720,1403,unassigned
211721,1403,unassigned
211722,1403,unassigned
211723,1403,unassigned
211724,1403,unassigned
211725,1403,unassigned
211726,1403,unassigned
211727,1403,unassigned
211728,1403,unassigned
211729,1403,unassigned
211730,1403,unassigned
211731,1403,unassigned
211732,1403,unassigned
211733,1403,unassigned
211734,1403,unassigned
211735,1403,unassigned
211736,1403,unassigned
211737,1403,unassigned
211738,1403,unassigned
211739,1403,unassigned
211740,1403,unassigned
211741,1403,unassigned
211742,2838,Astro-Epen
211743,1403,unassigned
211744,1403,unassigned
211745,1403,unassigned
211746,2856,Excitatory_Neuron
211747,1403,unassigned
211748,1403,unassigned
211749,1403,unassigned
211750,1403,unassigned
211751,1403,unassigned
211752,1403,unassigned
211753,1403,unassigned
211754,1403,unassigned
211755,1403,unassigned
211756,2856,Excitatory_Neuron
211757,1403,unassigned
211758,1403,unassigned
211759,1403,unassigned
211760,1403,unassigned
211761,1403,unassigned
211762,1403,unassigned
211763,1403,unassigned
211764,1403,unassigned
211765,1403,unassigned
211766,1403,unassigned
211767,1403,unassigned
211768,1403,unassigned
211769,1403,unassigned
211770,1403,unassigned
211771,1403,unassigned
211772,1403,unassigned
211773,1403,unassigned
211774,1403,unassigned
211775,1403,unassigned
211776,1403,unassigned
211777,1403,unassigned
211778,1403,unassigned
211779,1403,unassigned
211780,1403,unassigned
211781,1403,unassigned
211782,1403,unassigned
211783,1403,unassigned
211784,2857,unassigned
211785,1403,unassigned
211786,1403,unassigned
211787,1403,unassigned
211788,1403,unassigned
211789,1403,unassigned
211790,1403,unassigned
211791,1403,unassigned
211792,1403,unassigned
211793,1403,unassigned
211794,1403,unassigned
211795,1403,unassigned
211796,1403,unassigned
211797,1403,unassigned
211798,1403,unassigned
211799,1403,unassigned
211800,1403,unassigned
211801,1403,unassigned
211802,1403,unassigned
211803,1403,unassigned
211804,1403,unassigned
211805,1403,unassigned
211806,1403,unassigned
211807,1403,unassigned
211808,1403,unassigned
211809,1403,unassigned
211810,1403,unassigned
211811,1403,unassigned
211812,1403,unassigned
211813,1403,unassigned
211814,1403,unassigned
211815,1403,unassigned
211816,1403,unassigned
211817,2856,Excitatory_Neuron
211818,1403,unassigned
211819,1403,unassigned
211820,1403,unassigned
211821,1403,unassigned
211822,2856,Excitatory_Neuron
211823,1403,unassigned
211824,1403,unassigned
211825,1403,unassigned
211826,1403,unassigned
211827,1403,unassigned
211828,1403,unassigned
211829,1403,unassigned
211830,1403,unassigned
211831,1403,unassigned
211832,1403,unassigned
211833,1403,unassigned
211834,1403,unassigned
211835,1403,unassigned
211836,1403,unassigned
211837,1403,unassigned
211838,1403,unassigned
211839,1403,unassigned
211840,1403,unassigned
211841,1403,unassigned
211842,1403,unassigned
211843,1403,unassigned
211844,2857,unassigned
211845,1403,unassigned
211846,1403,unassigned
211847,1403,unassigned
211848,1403,unassigned
211849,1403,unassigned
211850,1403,unassigned
211851,1403,unassigned
211852,1403,unassigned
211853,1403,unassigned
211854,1403,unassigned
211855,1403,unassigned
211856,1403,unassigned
211857,1403,unassigned
211858,1403,unassigned
211859,1403,unassigned
211860,1403,unassigned
211861,1403,unassigned
211862,1403,unassigned
211863,1403,unassigned
211864,1403,unassigned
211865,1403,unassigned
211866,1403,unassigned
211867,1403,unassigned
211868,1403,unassigned
211869,1403,unassigned
211870,1403,unassigned
211871,1403,unassigned
211872,1403,unassigned
211873,2858,unassigned
211874,1403,unassigned
211875,1403,unassigned
